,Name,0.1_dag_shd,shd,epoch,Hostname,score,dataset_name,recall_mask,fraction_edges_mask,State,Notes,User,Tags,Created,Runtime,Sweep,adapt_to_n,batch_size,model_kwargs.dim_hidden,model_kwargs.num_layers,model_kwargs.power_iteration_n_steps,number_of_samples,stage1_kwargs.alpha,stage1_kwargs.batch_size,stage1_kwargs.beta,stage1_kwargs.gamma_increment,stage1_kwargs.learning_rate,stage1_kwargs.mask_threshold,stage1_kwargs.n_epochs,stage1_kwargs.n_epochs_check,stage2_kwargs.alpha,stage2_kwargs.batch_size,stage2_kwargs.beta,stage2_kwargs.dag_penalty_flavor,stage2_kwargs.freeze_gamma_at_dag,stage2_kwargs.freeze_gamma_threshold,stage2_kwargs.gamma_increment,stage2_kwargs.gamma_schedule,stage2_kwargs.learning_rate,stage2_kwargs.n_epochs,stage2_kwargs.n_epochs_check,stage2_kwargs.threshold,alpha,dag,epoch_loss,gamma,is_prescreen,l1,l2,n_edges_pred,n_edges_pred_double_th,n_edges_pred_half_th,nll,precision,precision_double_th,precision_half_th,recall,recall_double_th,recall_half_th,score_double_th,score_half_th,shd_double_th,shd_half_th,validation_loss,0.05_n_edges_pred,0.05_precision,0.05_recall,0.05_score,0.05_shd,0.1_dag_n_edges_pred,0.1_dag_precision,0.1_dag_recall,0.1_dag_score,0.1_n_edges_pred,0.1_precision,0.1_recall,0.1_score,0.1_shd,0.3_n_edges_pred,0.3_precision,0.3_recall,0.3_score,0.3_shd,dataset_i,run_id,seed,stage2_n_epochs,nodes_edges
27,data_p10_e40_n10000_linear_struct_3,11,12,2740,bobo,14,data_p10_e40_n10000_linear_struct,0.8333333333333334,0.65,finished,-,achille,,2023-10-04T16:27:39.000Z,643,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.2376050455495715,6.944384917616844,2.6013006503251623,0,0.0238531412323936,0.5243864841759205,34,31,34,5.778063043951988,0.9117647058823528,0.967741935483871,0.9117647058823528,0.7380952380952381,0.7142857142857143,0.7380952380952381,13,14,12,12,46.60463523864746,35,0.8857142857142857,0.7380952380952381,15,12,34,0.9117647058823528,0.7380952380952381,14,34,0.9117647058823528,0.7380952380952381,14,11,24,1.0,0.5714285714285714,18,18,3,4,0,2000,p10_e40
28,data_p20_e80_n10000_nnadd_struct_8,11,11,3721,rowlf,13,data_p20_e80_n10000_nnadd_struct,1.0,0.2925,finished,-,achille,,2023-10-04T16:30:03.000Z,1131,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.4302183240652085,8.272267907857895,9.504752376188094,0,0.0978821027092635,4.004513159394264,72,71,75,0.0807539680972695,0.875,0.8873239436619719,0.8533333333333334,0.9402985074626866,0.9402985074626866,0.9552238805970148,12,14,10,12,3.2082778215408325,76,0.8421052631578947,0.9552238805970148,15,13,72,0.875,0.9402985074626866,13,72,0.875,0.9402985074626866,13,11,69,0.8985507246376812,0.9253731343283582,12,10,8,4,0,2000,p20_e80
29,data_p10_e40_n10000_linear_struct_7,11,11,1341,floyd,12,data_p10_e40_n10000_linear_struct,0.925,0.55,finished,-,achille,,2023-10-04T16:27:42.000Z,342,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.2770680394023657,6.197162121534348,2.901450725362681,0,0.0229022099520079,0.6056882292032242,30,29,33,4.764672487974167,0.9666666666666668,0.9655172413793104,0.9393939393939394,0.725,0.7,0.775,13,11,12,10,37.73620843887329,33,0.9393939393939394,0.775,11,10,30,0.9666666666666668,0.725,12,30,0.9666666666666668,0.725,12,11,22,1.0,0.55,18,18,7,4,0,2000,p10_e40
30,data_p20_e20_n10000_linear_struct_9,11,11,2421,floyd,15,data_p20_e20_n10000_linear_struct,0.9444444444444444,0.13,finished,-,achille,,2023-10-04T16:27:42.000Z,676,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.4770964980125427,23.222088992595676,9.504752376188094,0,0.0208994417916983,2.289043754339218,23,19,23,16.377461582422256,0.5652173913043478,0.6842105263157895,0.5652173913043478,0.7222222222222222,0.7222222222222222,0.7222222222222222,11,15,7,11,133.07695388793945,23,0.5652173913043478,0.7222222222222222,15,11,23,0.5652173913043478,0.7222222222222222,15,23,0.5652173913043478,0.7222222222222222,15,11,14,0.7142857142857143,0.5555555555555556,12,8,9,4,0,2000,p20_e20
31,data_p20_e80_n10000_linear_struct_3,10,10,2881,bobo,13,data_p20_e80_n10000_linear_struct,0.948051948051948,0.3225,finished,-,achille,,2023-10-04T16:27:39.000Z,735,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.2072105095721781,13.948170989751816,7.403701850925462,0,0.0615533241070807,1.1693443842232227,76,74,76,11.183148503303528,0.9210526315789472,0.945945945945946,0.9210526315789472,0.9090909090909092,0.9090909090909092,0.9090909090909092,11,13,9,10,90.0487060546875,76,0.9210526315789472,0.9090909090909092,13,10,76,0.9210526315789472,0.9090909090909092,13,76,0.9210526315789472,0.9090909090909092,13,10,66,0.9545454545454546,0.8181818181818182,17,15,3,4,0,2000,p20_e80
32,data_p10_e40_n10000_nn_struct_3,10,10,3980,statler,11,data_p10_e40_n10000_nn_struct,0.9545454545454546,0.66,finished,-,achille,,2023-10-04T16:31:36.000Z,1486,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.2454529125243425,9.678957223892212,3.001500750375188,0,0.0243083647219464,0.5074212905019522,35,33,35,8.4105004966259,0.9714285714285714,0.9696969696969696,0.9714285714285714,0.7727272727272727,0.7272727272727273,0.7727272727272727,13,11,12,10,67.75534248352051,35,0.9714285714285714,0.7727272727272727,11,10,35,0.9714285714285714,0.7727272727272727,11,35,0.9714285714285714,0.7727272727272727,11,10,31,0.967741935483871,0.6818181818181818,15,14,3,4,0,2000,p10_e40
33,data_p20_e80_n10000_linear_struct_4,9,9,2441,bobo,11,data_p20_e80_n10000_linear_struct,0.9333333333333332,0.3475,finished,-,achille,,2023-10-04T16:27:39.000Z,657,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.305261024273932,15.939674854278564,9.504752376188094,0,0.0533111710101366,1.6687606237828732,70,65,72,11.31617259979248,0.9571428571428572,0.953846153846154,0.9583333333333334,0.8933333333333333,0.8266666666666667,0.92,16,9,14,7,92.12243366241456,72,0.9583333333333334,0.92,9,7,70,0.9571428571428572,0.8933333333333333,11,70,0.9571428571428572,0.8933333333333333,11,9,52,0.9615384615384616,0.6666666666666666,27,25,4,4,0,2000,p20_e80
34,data_p20_e20_n10000_nnadd_struct_9,9,9,3980,janice,11,data_p20_e20_n10000_nnadd_struct,1.0,0.1625,finished,-,achille,,2023-10-04T16:30:03.000Z,1299,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.5620928518474102,18.314424574375156,9.504752376188094,0,0.050839627510868,3.6656588837504382,31,30,31,9.255372911691666,0.7419354838709677,0.7333333333333333,0.7419354838709677,0.8846153846153846,0.8461538461538461,0.8846153846153846,12,11,10,9,75.82502841949463,31,0.7419354838709677,0.8846153846153846,11,9,31,0.7419354838709677,0.8846153846153846,11,31,0.7419354838709677,0.8846153846153846,11,9,30,0.7333333333333333,0.8461538461538461,12,10,9,4,0,2000,p20_e20
35,data_p20_e20_n10000_nn_struct_9,9,9,3801,rizzo,12,data_p20_e20_n10000_nn_struct,0.8260869565217391,0.1025,finished,-,achille,,2023-10-04T16:30:15.000Z,1060,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.637199129909277,19.709928691387177,9.504752376188094,0,0.0314598218537867,2.958248943090439,23,22,23,10.663800090551376,0.7391304347826086,0.7272727272727273,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.7391304347826086,13,12,10,9,85.27974224090576,23,0.7391304347826086,0.7391304347826086,12,9,23,0.7391304347826086,0.7391304347826086,12,23,0.7391304347826086,0.7391304347826086,12,9,22,0.7272727272727273,0.6956521739130435,13,10,9,4,0,2000,p20_e20
36,data_p10_e40_n10000_nn_struct_7,8,9,2960,waldorf,9,data_p10_e40_n10000_nn_struct,0.9523809523809524,0.66,finished,-,achille,,2023-10-04T16:30:10.000Z,996,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.3188710156828165,7.782274141907692,3.8019009504752375,0,0.0393927793484181,0.8978309612721205,33,32,35,5.632734403014183,1.0,1.0,1.0,0.7857142857142857,0.7619047619047619,0.8333333333333334,10,7,10,7,45.62680625915527,36,1.0,0.8571428571428571,6,6,34,1.0,0.8095238095238095,8,34,1.0,0.8095238095238095,8,8,34,1.0,0.8095238095238095,8,8,7,4,0,2000,p10_e40
37,data_p10_e40_n10000_nn_struct_2,8,8,2920,statler,9,data_p10_e40_n10000_nn_struct,1.0,0.6,finished,-,achille,,2023-10-04T16:31:36.000Z,1068,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.2028868962079286,6.973519876599312,2.801400700350175,0,0.0399416699074208,0.7711174841970205,35,35,35,5.594093173742294,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.825,0.825,0.825,9,9,8,8,44.22955846786499,35,0.9428571428571428,0.825,9,8,35,0.9428571428571428,0.825,9,35,0.9428571428571428,0.825,9,8,34,0.9411764705882352,0.8,10,9,2,4,0,2000,p10_e40
38,data_p10_e40_n10000_nnadd_struct_8,8,9,3000,rizzo,9,data_p10_e40_n10000_nnadd_struct,0.9743589743589745,0.65,finished,-,achille,,2023-10-04T16:30:15.000Z,798,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.4031946854665875,2.7917799912393093,4.00200100050025,0,0.0418196734972298,1.4315074160695076,34,34,37,-0.2951325159519911,0.9411764705882352,0.9411764705882352,0.8918918918918919,0.8205128205128205,0.8205128205128205,0.8461538461538461,9,10,9,9,-3.2546096742153168,38,0.9210526315789472,0.8974358974358975,7,6,35,0.9428571428571428,0.8461538461538461,8,35,0.9428571428571428,0.8461538461538461,8,8,34,0.9411764705882352,0.8205128205128205,9,9,8,4,0,2000,p10_e40
39,data_p10_e40_n10000_nn_struct_9,8,8,3560,waldorf,9,data_p10_e40_n10000_nn_struct,1.0,0.71,finished,-,achille,,2023-10-04T16:30:10.000Z,1202,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.3460267586633563,7.097663402557373,2.801400700350175,0,0.0381281533045694,0.8598804920911789,36,35,36,5.2302950620651245,0.9722222222222222,0.9714285714285714,0.9722222222222222,0.813953488372093,0.7906976744186046,0.813953488372093,10,9,9,8,42.11402797698975,36,0.9722222222222222,0.813953488372093,9,8,36,0.9722222222222222,0.813953488372093,9,36,0.9722222222222222,0.813953488372093,9,8,34,0.9705882352941176,0.7674418604651163,11,10,9,4,0,2000,p10_e40
40,data_p20_e20_n10000_nnadd_struct_7,7,7,2981,janice,10,data_p20_e20_n10000_nnadd_struct,1.0,0.125,finished,-,achille,,2023-10-04T16:30:03.000Z,1011,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.5614833254367113,14.825555473566055,9.504752376188094,0,0.0326699784491211,3.289393037557602,23,22,23,6.166732624173164,0.6956521739130435,0.7272727272727273,0.6956521739130435,0.8421052631578947,0.8421052631578947,0.8421052631578947,9,10,6,7,49.48248338699341,23,0.6956521739130435,0.8421052631578947,10,7,23,0.6956521739130435,0.8421052631578947,10,23,0.6956521739130435,0.8421052631578947,10,7,22,0.7272727272727273,0.8421052631578947,9,6,7,4,0,2000,p20_e20
41,data_p10_e40_n10000_nnadd_struct_2,7,6,3340,rowlf,6,data_p10_e40_n10000_nnadd_struct,1.0,0.63,finished,-,achille,,2023-10-04T16:30:03.000Z,896,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.3150083012878895,5.743215903639793,5.702851425712856,0,0.037910591228865,1.3227229230105877,35,32,36,2.5861368849873543,0.9714285714285714,0.96875,0.9722222222222222,0.8717948717948718,0.7948717948717948,0.8974358974358975,9,5,9,5,20.94064855575561,37,0.972972972972973,0.9230769230769232,4,4,34,0.9705882352941176,0.8461538461538461,7,34,0.9705882352941176,0.8461538461538461,7,7,31,0.967741935483871,0.7692307692307693,10,10,2,4,0,2000,p10_e40
42,data_p20_e20_n10000_nnadd_struct_2,7,6,3061,floyd,9,data_p20_e20_n10000_nnadd_struct,1.0,0.1,finished,-,achille,,2023-10-04T16:27:42.000Z,816,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.5155683401972055,16.80341374874115,9.504752376188094,0,0.0347409377573058,3.097227454185486,22,21,22,8.771095782518387,0.7272727272727273,0.7142857142857143,0.7272727272727273,0.8421052631578947,0.7894736842105263,0.8421052631578947,10,9,7,6,70.5721263885498,21,0.7142857142857143,0.7894736842105263,10,7,21,0.7142857142857143,0.7894736842105263,10,21,0.7142857142857143,0.7894736842105263,10,7,21,0.7142857142857143,0.7894736842105263,10,7,2,4,0,2000,p20_e20
43,data_p10_e40_n10000_linear_struct_5,6,7,1401,floyd,8,data_p10_e40_n10000_linear_struct,0.918918918918919,0.59,finished,-,achille,,2023-10-04T16:27:42.000Z,356,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.2402951349504292,7.167468786239624,3.1015507753876936,0,0.0267205546842888,0.5465001948177814,33,32,33,5.848960429430008,0.9393939393939394,0.96875,0.9393939393939394,0.8378378378378378,0.8378378378378378,0.8378378378378378,7,8,6,7,47.4641809463501,34,0.9411764705882352,0.8648648648648649,7,6,32,0.96875,0.8378378378378378,7,32,0.96875,0.8378378378378378,7,6,26,1.0,0.7027027027027027,11,11,5,4,0,2000,p10_e40
44,data_p10_e40_n10000_nn_struct_10,6,6,3300,waldorf,6,data_p10_e40_n10000_nn_struct,1.0,0.66,finished,-,achille,,2023-10-04T16:30:10.000Z,1116,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.3786242166534066,8.360739141702652,3.901950975487744,0,0.0490828930633142,1.0628990903496742,38,37,41,5.771384060382843,1.0,1.0,1.0,0.8636363636363636,0.8409090909090909,0.9318181818181818,7,3,7,3,46.228947162628174,40,1.0,0.9090909090909092,4,4,38,1.0,0.8636363636363636,6,38,1.0,0.8636363636363636,6,6,37,1.0,0.8409090909090909,7,7,10,4,0,2000,p10_e40
45,data_p10_e40_n10000_nnadd_struct_7,6,6,3201,rizzo,6,data_p10_e40_n10000_nnadd_struct,1.0,0.71,finished,-,achille,,2023-10-04T16:30:15.000Z,872,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.4928074618801474,8.757465124130249,9.504752376188094,0,0.0404612900456413,2.4086147472262383,39,39,40,1.6243763640522957,0.9487179487179488,0.9487179487179488,0.925,0.902439024390244,0.902439024390244,0.902439024390244,6,7,6,6,14.317100048065186,40,0.925,0.902439024390244,7,6,39,0.9487179487179488,0.902439024390244,6,39,0.9487179487179488,0.902439024390244,6,6,37,1.0,0.902439024390244,4,4,7,4,0,2000,p10_e40
46,data_p10_e40_n10000_nnadd_struct_6,6,6,2920,rowlf,7,data_p10_e40_n10000_nnadd_struct,1.0,0.72,finished,-,achille,,2023-10-04T16:30:03.000Z,784,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.4462186126038432,5.067107707262039,3.601800900450225,0,0.0437307817628607,1.3376709632575512,39,38,40,2.078515328466892,0.8974358974358975,0.9210526315789472,0.9,0.9210526315789472,0.9210526315789472,0.9473684210526316,6,6,6,5,15.709482550621033,40,0.875,0.9210526315789472,8,6,40,0.875,0.9210526315789472,8,40,0.875,0.9210526315789472,8,6,38,0.8947368421052632,0.8947368421052632,8,7,6,4,0,2000,p10_e40
47,data_p10_e40_n10000_nnadd_struct_5,5,5,3120,rowlf,6,data_p10_e40_n10000_nnadd_struct,1.0,0.61,finished,-,achille,,2023-10-04T16:30:03.000Z,832,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.3916593827307224,6.28126186132431,4.602301150575287,0,0.0459117382997646,1.5164739713072777,37,36,37,2.9163417667150497,0.8918918918918919,0.9166666666666666,0.8918918918918919,0.9428571428571428,0.9428571428571428,0.9428571428571428,5,6,5,5,24.218923568725582,37,0.8918918918918919,0.9428571428571428,6,5,36,0.9166666666666666,0.9428571428571428,5,36,0.9166666666666666,0.9428571428571428,5,5,35,0.9142857142857144,0.9142857142857144,6,6,5,4,0,2000,p10_e40
48,data_p10_e40_n10000_linear_struct_4,5,5,1541,bobo,6,data_p10_e40_n10000_linear_struct,0.925,0.56,finished,-,achille,,2023-10-04T16:27:39.000Z,383,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.2618027464486658,7.027364268898964,2.901450725362681,0,0.0282094222493469,0.664933655411005,36,35,36,5.574613481760025,0.9722222222222222,0.9714285714285714,0.9722222222222222,0.875,0.85,0.875,7,6,6,5,44.56822347640991,37,0.945945945945946,0.875,7,6,36,0.9722222222222222,0.875,6,36,0.9722222222222222,0.875,6,5,32,1.0,0.8,8,8,4,4,0,2000,p10_e40
49,data_p10_e40_n10000_nn_struct_6,5,5,3000,statler,5,data_p10_e40_n10000_nn_struct,0.9487179487179488,0.62,finished,-,achille,,2023-10-04T16:31:37.000Z,1099,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.3105235137045383,6.821066364645958,3.001500750375188,0,0.0365268304012715,0.7096349373459816,34,33,35,5.142867997288704,1.0,1.0,1.0,0.8717948717948718,0.8461538461538461,0.8974358974358975,6,4,6,4,41.56344032287598,35,1.0,0.8974358974358975,4,4,34,1.0,0.8717948717948718,5,34,1.0,0.8717948717948718,5,5,32,1.0,0.8205128205128205,7,7,6,4,0,2000,p10_e40
50,data_p10_e40_n10000_linear_struct_2,5,5,1961,bobo,6,data_p10_e40_n10000_linear_struct,0.925,0.69,finished,-,achille,,2023-10-04T16:27:39.000Z,477,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.284095486626029,7.325352430343628,2.901450725362681,0,0.0295226976741105,0.6114001031965017,38,38,39,5.860140562057495,0.9473684210526316,0.9473684210526316,0.9230769230769232,0.9,0.9,0.9,6,7,5,6,46.75364255905152,38,0.9473684210526316,0.9,6,5,38,0.9473684210526316,0.9,6,38,0.9473684210526316,0.9,6,5,31,0.967741935483871,0.75,11,11,2,4,0,2000,p10_e40
51,data_p20_e20_n10000_nn_struct_3,5,8,3961,rizzo,10,data_p20_e20_n10000_nn_struct,1.0,0.135,finished,-,achille,,2023-10-04T16:30:15.000Z,1104,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.4732589945197105,23.002112448215485,9.504752376188094,0,0.0306468348717317,2.738493584096432,24,22,26,15.734762698411942,0.7083333333333334,0.7727272727272727,0.6923076923076923,0.85,0.85,0.9,8,10,6,8,131.63470840454102,23,0.782608695652174,0.9,7,5,21,0.8095238095238095,0.85,7,21,0.8095238095238095,0.85,7,5,20,0.85,0.85,6,4,3,4,0,2000,p20_e20
52,data_p20_e20_n10000_nnadd_struct_3,5,6,2941,floyd,6,data_p20_e20_n10000_nnadd_struct,0.9629629629629628,0.1525,finished,-,achille,,2023-10-04T16:27:42.000Z,793,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.492431596852839,16.16203397512436,9.504752376188094,0,0.0407829732866957,3.2220787703990936,29,27,30,8.218732133507729,0.8620689655172413,0.925925925925926,0.8333333333333334,0.925925925925926,0.925925925925926,0.925925925925926,4,7,4,7,67.66206169128418,29,0.8620689655172413,0.925925925925926,6,6,28,0.8928571428571429,0.925925925925926,5,28,0.8928571428571429,0.925925925925926,5,5,27,0.925925925925926,0.925925925925926,4,4,3,4,0,2000,p20_e20
53,data_p20_e80_n10000_nnadd_struct_10,5,4,3821,rowlf,4,data_p20_e80_n10000_nnadd_struct,1.0,0.325,finished,-,achille,,2023-10-04T16:30:03.000Z,1087,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.3829369572922587,10.746768653392792,7.103551775887944,0,0.1008288273587822,3.3229623585939407,75,73,76,4.6027649119496346,0.9866666666666668,0.9863013698630136,0.986842105263158,0.961038961038961,0.935064935064935,0.974025974025974,6,3,6,3,35.333590507507324,76,0.986842105263158,0.974025974025974,3,3,74,0.9864864864864864,0.948051948051948,5,74,0.9864864864864864,0.948051948051948,5,5,72,0.9861111111111112,0.922077922077922,7,7,10,4,0,2000,p20_e80
54,data_p10_e40_n10000_nnadd_struct_3,5,5,3980,rowlf,5,data_p10_e40_n10000_nnadd_struct,0.972972972972973,0.62,finished,-,achille,,2023-10-04T16:30:03.000Z,1045,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.395113649778068,3.8203045129776,3.5017508754377187,0,0.0424045189283788,1.3411328233778477,36,35,36,1.053177611902356,0.9444444444444444,0.9714285714285714,0.9444444444444444,0.918918918918919,0.918918918918919,0.918918918918919,4,5,4,5,9.478265166282654,36,0.9444444444444444,0.918918918918919,5,5,36,0.9444444444444444,0.918918918918919,5,36,0.9444444444444444,0.918918918918919,5,5,33,0.9696969696969696,0.8648648648648649,6,6,3,4,0,2000,p10_e40
55,data_p20_e20_n10000_nn_struct_6,4,5,3980,rizzo,6,data_p20_e20_n10000_nn_struct,1.0,0.1225,finished,-,achille,,2023-10-04T16:30:15.000Z,1127,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.4372935388237238,17.551576375961304,9.504752376188094,0,0.0375331083778291,2.4156427830457687,24,23,24,10.942033916711807,0.875,0.9130434782608696,0.875,0.875,0.875,0.875,5,6,4,5,87.73652172088623,24,0.9166666666666666,0.9166666666666666,4,4,24,0.9166666666666666,0.9166666666666666,4,24,0.9166666666666666,0.9166666666666666,4,4,23,0.9565217391304348,0.9166666666666666,3,3,6,4,0,2000,p20_e20
56,data_p10_e40_n10000_linear_struct_1,4,4,2581,bobo,4,data_p10_e40_n10000_linear_struct,0.9,0.52,finished,-,achille,,2023-10-04T16:27:39.000Z,617,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.2473754719831049,7.466875419020653,3.001500750375188,0,0.0345308368559926,0.5657078269869089,36,35,36,6.124139070510864,1.0,1.0,1.0,0.9,0.875,0.9,5,4,5,4,48.54602098464966,36,1.0,0.9,4,4,36,1.0,0.9,4,36,1.0,0.9,4,4,33,1.0,0.825,7,7,1,4,0,2000,p10_e40
57,data_p10_e40_n10000_linear_struct_9,4,4,2301,floyd,5,data_p10_e40_n10000_linear_struct,0.9230769230769232,0.62,finished,-,achille,,2023-10-04T16:27:42.000Z,552,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.3299546493217349,7.972563773393631,3.701850925462731,0,0.0299471811740659,0.7142601441591978,36,35,36,6.006913512945175,0.9722222222222222,0.9714285714285714,0.9722222222222222,0.8974358974358975,0.8717948717948718,0.8974358974358975,6,5,5,4,48.09738826751709,36,0.9722222222222222,0.8974358974358975,5,4,36,0.9722222222222222,0.8974358974358975,5,36,0.9722222222222222,0.8974358974358975,5,4,33,0.9696969696969696,0.8205128205128205,8,7,9,4,0,2000,p10_e40
58,data_p20_e20_n10000_nnadd_struct_6,4,4,3980,janice,6,data_p20_e20_n10000_nnadd_struct,0.9411764705882352,0.1,finished,-,achille,,2023-10-04T16:30:03.000Z,1301,,False,256,10,1,15,8000,0.01,256,0.0002,0,0.002,0.2,2000,100,0.0005,256,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000,100,0.1,0.0005,0.5279195439070463,19.64325785636902,9.504752376188094,0,0.0251967824297025,2.7945441827178,19,19,20,11.805772542953491,0.7894736842105263,0.7894736842105263,0.75,0.8823529411764706,0.8823529411764706,0.8823529411764706,6,7,4,5,95.23632049560548,19,0.7894736842105263,0.8823529411764706,6,4,19,0.7894736842105263,0.8823529411764706,6,19,0.7894736842105263,0.8823529411764706,6,4,18,0.8333333333333334,0.8823529411764706,5,3,6,4,0,2000,p20_e20
